,when_captured,device_urn,device_sn,device,loc_lat,loc_lon,env_temp,env_humid,pms_pm01_0,pms_pm02_5,pms_pm10_0,lnd_7318c,lnd_7318u,bat_voltage,year,KEY_Dev_WhenCapt
11274,2020-06-08 00:42:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.635,,,2.0,3.0,3.0,,,,2020,"(678194983, Timestamp('2020-06-08 00:42:58+0000', tz='UTC'))"
11272,2020-06-08 00:43:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,27,,2020,"(3714913954, Timestamp('2020-06-08 00:43:49+0000', tz='UTC'))"
11273,2020-06-08 00:43:52+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-06-08 00:43:52+0000', tz='UTC'))"
11271,2020-06-08 00:43:59+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,6.0,8.0,9.0,,,,2020,"(3714913954, Timestamp('2020-06-08 00:43:59+0000', tz='UTC'))"
11270,2020-06-08 00:44:07+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.635,,,,,,26.0,28,3.875,2020,"(678194983, Timestamp('2020-06-08 00:44:07+0000', tz='UTC'))"
11269,2020-06-08 00:44:13+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-08 00:44:13+0000', tz='UTC'))"
11268,2020-06-08 00:57:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.635,,,,,,26.0,29,,2020,"(678194983, Timestamp('2020-06-08 00:57:58+0000', tz='UTC'))"
11267,2020-06-08 00:58:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,27,,2020,"(3714913954, Timestamp('2020-06-08 00:58:49+0000', tz='UTC'))"
11266,2020-06-08 01:12:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.635,,,2.0,3.0,3.0,,,,2020,"(678194983, Timestamp('2020-06-08 01:12:58+0000', tz='UTC'))"
11264,2020-06-08 01:13:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,25,,2020,"(3714913954, Timestamp('2020-06-08 01:13:49+0000', tz='UTC'))"
11265,2020-06-08 01:13:52+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-06-08 01:13:52+0000', tz='UTC'))"
11263,2020-06-08 01:13:58+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,16.0,20.0,21.0,,,,2020,"(3714913954, Timestamp('2020-06-08 01:13:58+0000', tz='UTC'))"
11262,2020-06-08 01:14:07+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.635,,,,,,29.0,30,3.8739999999999997,2020,"(678194983, Timestamp('2020-06-08 01:14:07+0000', tz='UTC'))"
11261,2020-06-08 01:14:13+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-08 01:14:13+0000', tz='UTC'))"
11260,2020-06-08 01:17:05+00:00,safecast:230442684,Solarcast #30016,230442684,34.122,-118.26100000000001,,,,,,,35,3.576,2020,"(230442684, Timestamp('2020-06-08 01:17:05+0000', tz='UTC'))"
11259,2020-06-08 01:21:41+00:00,safecast:3937710776,Solarcast #33002,3937710776,46.31399999999999,-119.345,,,,,,,30,,2020,"(3937710776, Timestamp('2020-06-08 01:21:41+0000', tz='UTC'))"
11258,2020-06-08 01:23:03+00:00,safecast:872300871,Solarcast #30013,872300871,34.165,-118.135,,,,,,45.0,40,3.596,2020,"(872300871, Timestamp('2020-06-08 01:23:03+0000', tz='UTC'))"
11257,2020-06-08 01:27:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.635,,,,,,25.0,33,,2020,"(678194983, Timestamp('2020-06-08 01:27:58+0000', tz='UTC'))"
11256,2020-06-08 01:28:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,27,,2020,"(3714913954, Timestamp('2020-06-08 01:28:49+0000', tz='UTC'))"
11255,2020-06-08 01:40:23+00:00,safecast:479911182,Solarcast #30007,479911182,34.483000000000004,136.16299999999998,43.856,,4.0,5.0,5.0,42.0,54,,2020,"(479911182, Timestamp('2020-06-08 01:40:23+0000', tz='UTC'))"
11254,2020-06-08 01:42:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.635,,,2.0,2.0,2.0,,,,2020,"(678194983, Timestamp('2020-06-08 01:42:58+0000', tz='UTC'))"
11252,2020-06-08 01:43:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,24,,2020,"(3714913954, Timestamp('2020-06-08 01:43:49+0000', tz='UTC'))"
11253,2020-06-08 01:43:52+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-06-08 01:43:52+0000', tz='UTC'))"
11251,2020-06-08 01:44:02+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,20.0,25.0,26.0,,,,2020,"(3714913954, Timestamp('2020-06-08 01:44:02+0000', tz='UTC'))"
11250,2020-06-08 01:44:07+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.635,,,,,,26.0,31,3.873,2020,"(678194983, Timestamp('2020-06-08 01:44:07+0000', tz='UTC'))"
11249,2020-06-08 01:44:08+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-08 01:44:08+0000', tz='UTC'))"
11248,2020-06-08 01:57:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.635,,,,,,27.0,29,,2020,"(678194983, Timestamp('2020-06-08 01:57:58+0000', tz='UTC'))"
11247,2020-06-08 01:58:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,26,,2020,"(3714913954, Timestamp('2020-06-08 01:58:49+0000', tz='UTC'))"
11246,2020-06-08 02:12:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.635,,,1.0,2.0,2.0,,,,2020,"(678194983, Timestamp('2020-06-08 02:12:58+0000', tz='UTC'))"
11245,2020-06-08 02:13:52+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-06-08 02:13:52+0000', tz='UTC'))"
11244,2020-06-08 02:13:58+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,25,,2020,"(3714913954, Timestamp('2020-06-08 02:13:58+0000', tz='UTC'))"
11243,2020-06-08 02:14:07+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.635,,,,,,26.0,31,3.872,2020,"(678194983, Timestamp('2020-06-08 02:14:07+0000', tz='UTC'))"
11242,2020-06-08 02:14:21+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,12.0,14.0,14.0,,,,2020,"(3714913954, Timestamp('2020-06-08 02:14:21+0000', tz='UTC'))"
11241,2020-06-08 02:14:30+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-08 02:14:30+0000', tz='UTC'))"
11240,2020-06-08 02:27:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.635,,,,,,25.0,29,,2020,"(678194983, Timestamp('2020-06-08 02:27:58+0000', tz='UTC'))"
11239,2020-06-08 02:28:48+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,24,,2020,"(3714913954, Timestamp('2020-06-08 02:28:48+0000', tz='UTC'))"
11238,2020-06-08 02:42:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.635,,,1.0,1.0,1.0,,,,2020,"(678194983, Timestamp('2020-06-08 02:42:58+0000', tz='UTC'))"
11236,2020-06-08 02:43:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,29,,2020,"(3714913954, Timestamp('2020-06-08 02:43:49+0000', tz='UTC'))"
11237,2020-06-08 02:43:52+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.635,,,,,,,,,2020,"(678194983, Timestamp('2020-06-08 02:43:52+0000', tz='UTC'))"
11235,2020-06-08 02:44:03+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,13.0,17.0,17.0,,,,2020,"(3714913954, Timestamp('2020-06-08 02:44:03+0000', tz='UTC'))"
11234,2020-06-08 02:44:07+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.635,,,,,,27.0,32,3.8710000000000004,2020,"(678194983, Timestamp('2020-06-08 02:44:07+0000', tz='UTC'))"
11233,2020-06-08 02:44:16+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-08 02:44:16+0000', tz='UTC'))"
11232,2020-06-08 02:57:58+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.635,,,,,,27.0,29,,2020,"(678194983, Timestamp('2020-06-08 02:57:58+0000', tz='UTC'))"
11231,2020-06-08 02:58:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,23,,2020,"(3714913954, Timestamp('2020-06-08 02:58:49+0000', tz='UTC'))"
11230,2020-06-08 03:02:23+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-08 03:02:23+0000', tz='UTC'))"
11229,2020-06-08 03:03:11+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,3.872,2020,"(678194983, Timestamp('2020-06-08 03:03:11+0000', tz='UTC'))"
11228,2020-06-08 03:13:53+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,28,,2020,"(3714913954, Timestamp('2020-06-08 03:13:53+0000', tz='UTC'))"
11227,2020-06-08 03:13:59+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,5.0,6.0,6.0,,,,2020,"(3714913954, Timestamp('2020-06-08 03:13:59+0000', tz='UTC'))"
11226,2020-06-08 03:14:08+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-08 03:14:08+0000', tz='UTC'))"
11225,2020-06-08 03:25:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,25.0,32,,2020,"(678194983, Timestamp('2020-06-08 03:25:02+0000', tz='UTC'))"
11224,2020-06-08 03:28:48+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,31,,2020,"(3714913954, Timestamp('2020-06-08 03:28:48+0000', tz='UTC'))"
11223,2020-06-08 03:40:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,0.0,0.0,0.0,,,,2020,"(678194983, Timestamp('2020-06-08 03:40:02+0000', tz='UTC'))"
11222,2020-06-08 03:40:56+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-08 03:40:56+0000', tz='UTC'))"
11221,2020-06-08 03:41:11+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,29,3.8710000000000004,2020,"(678194983, Timestamp('2020-06-08 03:41:11+0000', tz='UTC'))"
11220,2020-06-08 03:43:50+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,22.0,23,,2020,"(3714913954, Timestamp('2020-06-08 03:43:50+0000', tz='UTC'))"
11219,2020-06-08 03:43:58+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,5.0,7.0,8.0,,,,2020,"(3714913954, Timestamp('2020-06-08 03:43:58+0000', tz='UTC'))"
11218,2020-06-08 03:44:08+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-08 03:44:08+0000', tz='UTC'))"
11217,2020-06-08 03:55:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,28.0,35,,2020,"(678194983, Timestamp('2020-06-08 03:55:02+0000', tz='UTC'))"
11216,2020-06-08 03:58:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,27,,2020,"(3714913954, Timestamp('2020-06-08 03:58:49+0000', tz='UTC'))"
11215,2020-06-08 04:03:25+00:00,safecast:2750599726,Solarcast #33003,2750599726,46.308,-119.34700000000001,,,,,,,27,,2020,"(2750599726, Timestamp('2020-06-08 04:03:25+0000', tz='UTC'))"
11214,2020-06-08 04:10:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,0.0,0.0,0.0,,,,2020,"(678194983, Timestamp('2020-06-08 04:10:02+0000', tz='UTC'))"
11213,2020-06-08 04:10:56+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-08 04:10:56+0000', tz='UTC'))"
11212,2020-06-08 04:11:11+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,33.0,30,3.87,2020,"(678194983, Timestamp('2020-06-08 04:11:11+0000', tz='UTC'))"
11211,2020-06-08 04:13:48+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,26,,2020,"(3714913954, Timestamp('2020-06-08 04:13:48+0000', tz='UTC'))"
11210,2020-06-08 04:13:57+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,7.0,12.0,13.0,,,,2020,"(3714913954, Timestamp('2020-06-08 04:13:57+0000', tz='UTC'))"
11209,2020-06-08 04:14:14+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-08 04:14:14+0000', tz='UTC'))"
11208,2020-06-08 04:16:53+00:00,safecast:1875225345,Solarcast #30006,1875225345,37.358000000000004,140.368,39.881,,0.0,0.0,0.0,32.0,43,3.605,2020,"(1875225345, Timestamp('2020-06-08 04:16:53+0000', tz='UTC'))"
11207,2020-06-08 04:25:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,33,,2020,"(678194983, Timestamp('2020-06-08 04:25:02+0000', tz='UTC'))"
11206,2020-06-08 04:28:53+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,26,,2020,"(3714913954, Timestamp('2020-06-08 04:28:53+0000', tz='UTC'))"
11205,2020-06-08 04:32:43+00:00,safecast:129232559,Solarcast #30012,129232559,37.443000000000005,-122.12799999999999,,,,,,22.0,21,3.6239999999999997,2020,"(129232559, Timestamp('2020-06-08 04:32:43+0000', tz='UTC'))"
11204,2020-06-08 04:36:41+00:00,safecast:1238569003,Solarcast #30002,1238569003,37.523,139.939,52.426,,0.0,0.0,0.0,43.0,44,,2020,"(1238569003, Timestamp('2020-06-08 04:36:41+0000', tz='UTC'))"
11203,2020-06-08 04:39:07+00:00,safecast:114699387,Solarcast #30023,114699387,34.134,-118.382,,,,,,34.0,31,3.721,2020,"(114699387, Timestamp('2020-06-08 04:39:07+0000', tz='UTC'))"
11202,2020-06-08 04:40:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,0.0,0.0,0.0,,,,2020,"(678194983, Timestamp('2020-06-08 04:40:02+0000', tz='UTC'))"
11201,2020-06-08 04:40:56+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-08 04:40:56+0000', tz='UTC'))"
11200,2020-06-08 04:41:11+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,25.0,32,3.87,2020,"(678194983, Timestamp('2020-06-08 04:41:11+0000', tz='UTC'))"
11199,2020-06-08 04:43:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,21.0,27,,2020,"(3714913954, Timestamp('2020-06-08 04:43:49+0000', tz='UTC'))"
11198,2020-06-08 04:43:53+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,21.0,27,,2020,"(3714913954, Timestamp('2020-06-08 04:43:53+0000', tz='UTC'))"
11197,2020-06-08 04:44:07+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,7.0,10.0,11.0,,,,2020,"(3714913954, Timestamp('2020-06-08 04:44:07+0000', tz='UTC'))"
11196,2020-06-08 04:44:12+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-08 04:44:12+0000', tz='UTC'))"
11195,2020-06-08 04:55:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,33.0,31,,2020,"(678194983, Timestamp('2020-06-08 04:55:02+0000', tz='UTC'))"
11194,2020-06-08 04:58:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,28,,2020,"(3714913954, Timestamp('2020-06-08 04:58:49+0000', tz='UTC'))"
11193,2020-06-08 05:10:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,1.0,1.0,1.0,,,,2020,"(678194983, Timestamp('2020-06-08 05:10:02+0000', tz='UTC'))"
11192,2020-06-08 05:10:56+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-08 05:10:56+0000', tz='UTC'))"
11191,2020-06-08 05:11:11+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,25.0,30,3.8680000000000003,2020,"(678194983, Timestamp('2020-06-08 05:11:11+0000', tz='UTC'))"
11190,2020-06-08 05:11:32+00:00,safecast:3709008148,Solarcast #30003,3709008148,42.565,-70.78399999999999,,,,,,25.0,25,,2020,"(3709008148, Timestamp('2020-06-08 05:11:32+0000', tz='UTC'))"
11189,2020-06-08 05:13:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,28.0,27,,2020,"(3714913954, Timestamp('2020-06-08 05:13:49+0000', tz='UTC'))"
11188,2020-06-08 05:13:59+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,9.0,12.0,14.0,,,,2020,"(3714913954, Timestamp('2020-06-08 05:13:59+0000', tz='UTC'))"
11187,2020-06-08 05:14:08+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-08 05:14:08+0000', tz='UTC'))"
11186,2020-06-08 05:24:56+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,31.0,34,,2020,"(678194983, Timestamp('2020-06-08 05:24:56+0000', tz='UTC'))"
11185,2020-06-08 05:28:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,23,,2020,"(3714913954, Timestamp('2020-06-08 05:28:49+0000', tz='UTC'))"
11184,2020-06-08 05:40:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,0.0,0.0,0.0,,,,2020,"(678194983, Timestamp('2020-06-08 05:40:02+0000', tz='UTC'))"
11183,2020-06-08 05:40:56+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-08 05:40:56+0000', tz='UTC'))"
11182,2020-06-08 05:41:11+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,28.0,34,3.867,2020,"(678194983, Timestamp('2020-06-08 05:41:11+0000', tz='UTC'))"
11180,2020-06-08 05:43:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,29.0,30,,2020,"(3714913954, Timestamp('2020-06-08 05:43:49+0000', tz='UTC'))"
11179,2020-06-08 05:43:58+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,9.0,14.0,15.0,,,,2020,"(3714913954, Timestamp('2020-06-08 05:43:58+0000', tz='UTC'))"
11178,2020-06-08 05:44:08+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-08 05:44:08+0000', tz='UTC'))"
11177,2020-06-08 05:55:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,28.0,26,,2020,"(678194983, Timestamp('2020-06-08 05:55:02+0000', tz='UTC'))"
11176,2020-06-08 05:58:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,26.0,27,,2020,"(3714913954, Timestamp('2020-06-08 05:58:49+0000', tz='UTC'))"
11175,2020-06-08 06:04:57+00:00,safecast:1045649384,Solarcast #30022,1045649384,37.739000000000004,-122.50299999999999,13.623,80.098,4.0,6.0,8.0,26.0,3,,2020,"(1045649384, Timestamp('2020-06-08 06:04:57+0000', tz='UTC'))"
11174,2020-06-08 06:10:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,0.0,0.0,0.0,,,,2020,"(678194983, Timestamp('2020-06-08 06:10:02+0000', tz='UTC'))"
11173,2020-06-08 06:10:56+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-08 06:10:56+0000', tz='UTC'))"
11172,2020-06-08 06:11:11+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,32,3.866,2020,"(678194983, Timestamp('2020-06-08 06:11:11+0000', tz='UTC'))"
11171,2020-06-08 06:13:48+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,22,,2020,"(3714913954, Timestamp('2020-06-08 06:13:48+0000', tz='UTC'))"
11170,2020-06-08 06:14:02+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,11.0,15.0,16.0,,,,2020,"(3714913954, Timestamp('2020-06-08 06:14:02+0000', tz='UTC'))"
11169,2020-06-08 06:25:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,25.0,28,,2020,"(678194983, Timestamp('2020-06-08 06:25:02+0000', tz='UTC'))"
11168,2020-06-08 06:28:53+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,24.0,27,,2020,"(3714913954, Timestamp('2020-06-08 06:28:53+0000', tz='UTC'))"
11167,2020-06-08 06:28:54+00:00,safecast:1094924990,Solarcast #30024,1094924990,33.449,-117.649,,,,,,28.0,28,,2020,"(1094924990, Timestamp('2020-06-08 06:28:54+0000', tz='UTC'))"
11166,2020-06-08 06:38:29+00:00,safecast:4249659165,Solarcast #30018,4249659165,34.132,-118.84200000000001,11.113,68.173,1.0,1.0,2.0,20.0,34,3.592,2020,"(4249659165, Timestamp('2020-06-08 06:38:29+0000', tz='UTC'))"
11165,2020-06-08 06:40:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,1.0,1.0,1.0,,,,2020,"(678194983, Timestamp('2020-06-08 06:40:02+0000', tz='UTC'))"
11164,2020-06-08 06:40:56+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-08 06:40:56+0000', tz='UTC'))"
11163,2020-06-08 06:41:11+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,26.0,31,3.864,2020,"(678194983, Timestamp('2020-06-08 06:41:11+0000', tz='UTC'))"
11162,2020-06-08 06:43:48+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,28,,2020,"(3714913954, Timestamp('2020-06-08 06:43:48+0000', tz='UTC'))"
11161,2020-06-08 06:43:58+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,8.0,11.0,12.0,,,,2020,"(3714913954, Timestamp('2020-06-08 06:43:58+0000', tz='UTC'))"
11160,2020-06-08 06:44:08+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,,,,2020,"(3714913954, Timestamp('2020-06-08 06:44:08+0000', tz='UTC'))"
11159,2020-06-08 06:55:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,30.0,29,,2020,"(678194983, Timestamp('2020-06-08 06:55:02+0000', tz='UTC'))"
11158,2020-06-08 06:58:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,23.0,26,,2020,"(3714913954, Timestamp('2020-06-08 06:58:49+0000', tz='UTC'))"
11157,2020-06-08 07:05:25+00:00,safecast:4267748403,Solarcast #30019,4267748403,34.122,-118.26100000000001,18.795,20.430999999999997,0.0,0.0,0.0,29.0,35,3.9389999999999996,2020,"(4267748403, Timestamp('2020-06-08 07:05:25+0000', tz='UTC'))"
11156,2020-06-08 07:10:02+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,0.0,0.0,0.0,,,,2020,"(678194983, Timestamp('2020-06-08 07:10:02+0000', tz='UTC'))"
11155,2020-06-08 07:10:56+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,,,,2020,"(678194983, Timestamp('2020-06-08 07:10:56+0000', tz='UTC'))"
11154,2020-06-08 07:11:11+00:00,safecast:678194983,Solarcast #30030,678194983,46.555,15.636,,,,,,22.0,29,3.865,2020,"(678194983, Timestamp('2020-06-08 07:11:11+0000', tz='UTC'))"
11153,2020-06-08 07:13:49+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,26,,2020,"(3714913954, Timestamp('2020-06-08 07:13:49+0000', tz='UTC'))"
11152,2020-06-08 07:13:53+00:00,safecast:3714913954,Solarcast #30027,3714913954,52.395,4.875,,,,,,25.0,26,,2020,"(3714913954, Timestamp('2020-06-08 07:13:53+0000', tz='UTC'))"
